;Tag Type, Tag Name, Tag Description, Read Only, Data Source, Security Code, Alarmed, Data Logged, Native Type, Value Type, Min Analog, Max Analog, Initial Analog, Scale, Offset, DeadBand, Units, Off Label Digital, On Label Digital, Initial Digital, Length String, Initial String, Node Name, Address, Scan Class,  System Source Name, System Source Index, RIO Address, Element Size Block, Number Elements Block, Initial Block
D,Sucrose\ALM_TIMER_FV_23_01_02,SUCROSE RECIRC VALVE TO TK-23-01-01 ALARM TIMER,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_FV_23_01_02,A,,,,,,
D,Sucrose\ALM_TIMER_FV_23_01_04,TK-23-01-01 OUTLET MANIFOLD VALVE TO P-23-01-01 ALARM TIMER,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_FV_23_01_04,A,,,,,,
D,Sucrose\ALM_TIMER_FV_23_01_05,TK-23-01-01 OUTLET MANIFOLD VALVE TO P-23-01-02 ALARM TIMER,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_FV_23_01_05,A,,,,,,
D,Sucrose\ALM_TIMER_FV_23_02_01,SUCROSE SUPPLY VALVE TO TK-23-02-01 ALARM TIMER,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_FV_23_02_01,A,,,,,,
D,Sucrose\ALM_TIMER_FV_23_02_02,SUCROSE RECIRC VALVE TO TK-23-02-01 ALARM TIMER,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_FV_23_02_02,A,,,,,,
D,Sucrose\ALM_TIMER_FV_23_02_04,TK-23-02-01 OUTLET MANIFOLD VALVE TO P-23-01-01 ALARM TIMER,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_FV_23_02_04,A,,,,,,
D,Sucrose\ALM_TIMER_FV_23_02_05,TK-23-02-01 OUTLET MANIFOLD VALVE TO P-23-01-02 ALARM TIMER,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_FV_23_02_05,A,,,,,,
D,Sucrose\ALM_TIMER_FV_23_03_01,SUCROSE SUPPLY VALVE TO TK-23-03-01 ALARM TIMER,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_FV_23_03_01,A,,,,,,
D,Sucrose\ALM_TIMER_FV_23_03_02,SUCROSE RECIRC VALVE TO TK-23-03-01 ALARM TIMER,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_FV_23_03_02,A,,,,,,
D,Sucrose\ALM_TIMER_FV_23_03_04,TK-23-03-01 OUTLET MANIFOLD VALVE TO P-23-01-01 ALARM TIMER,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_FV_23_03_04,A,,,,,,
D,Sucrose\ALM_TIMER_FV_23_03_05,TK-23-03-01 OUTLET MANIFOLD VALVE TO P-23-01-02 ALARM TIMER,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_FV_23_03_05,A,,,,,,
D,Sucrose\ALM_TIMER_FV_23_04_04,SUCROSE DISTRIBUTION VALVE FROM P-23-01-01 ALARM TIMER,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_FV_23_04_04,A,,,,,,
D,Sucrose\ALM_TIMER_FV_23_04_05,SUCROSE DISTRIBUTION VALVE FROM P-23-01-02 ALARM TIMER,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_FV_23_04_05,A,,,,,,
D,Sucrose\ALM_TIMER_FV_61_01_01,CIP #2 SUPPLY VALVE TO TK-23-01-01 FILL ALARM TIMER,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_FV_61_01_01,A,,,,,,
D,Sucrose\ALM_TIMER_FV_61_01_02,CIP #2 SUPPLY VALVE TO TK-23-01-01 RECIRC ALARM TIMER,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_FV_61_01_02,A,,,,,,
D,Sucrose\ALM_TIMER_FV_61_02_01,CIP #2 SUPPLY VALVE TO TK-23-02-01 FILL ALARM TIMER,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_FV_61_02_01,A,,,,,,
D,Sucrose\ALM_TIMER_FV_61_02_02,CIP #2 SUPPLY VALVE TO TK-23-02-01 RECIRC ALARM TIMER,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_FV_61_02_02,A,,,,,,
D,Sucrose\ALM_TIMER_FV_61_03_01,CIP #2 SUPPLY VALVE TO TK-23-03-01 FILL ALARM TIMER,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_FV_61_03_01,A,,,,,,
D,Sucrose\ALM_TIMER_FV_61_03_02,CIP #2 SUPPLY VALVE TO TK-23-03-01 RECIRC ALARM TIMER,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_FV_61_03_02,A,,,,,,
D,Sucrose\ALM_TIMER_FV_61_04_01,CIP #2 SUPPLY VALVE TO TANK OUTLET MANIFOLD ALARM TIMER,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_FV_61_04_01,A,,,,,,
D,Sucrose\ALM_TIMER_FV_61_04_02,CIP #2 SUPPLY VALVE TO TANK OUTLET MANIFOLD ALARM TIMER,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_FV_61_04_02,A,,,,,,
D,Sucrose\ALM_TIMER_FV_61_04_04,CIP #2 SUPPLY VALVE TO TANK OUTLET MANIFOLD ALARM TIMER,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_FV_61_04_04,A,,,,,,
D,Sucrose\ALM_TIMER_FV_62_01_01,CIP #3 RETURN VALVE FROM TANK FILL MANIFOLD ALARM TIMER,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_FV_62_01_01,A,,,,,,
D,Sucrose\ALM_TIMER_FV_62_01_02,CIP #2 RETURN VALVE FROM TANK RECIRC MANIFOLD ALARM TIMER,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_FV_62_01_02,A,,,,,,
D,Sucrose\ALM_TIMER_FV_62_01_03,CIP #2 RETURN VALVE FROM TK-23-01-01 ALARM TIMER,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_FV_62_01_03,A,,,,,,
D,Sucrose\ALM_TIMER_FV_62_01_04,CIP #2 RETURN VALVE FROM TK-23-02-01 ALARM TIMER,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_FV_62_01_04,A,,,,,,
D,Sucrose\ALM_TIMER_FV_62_01_05,CIP #2 RETURN VALVE FROM TK-23-03-01 ALARM TIMER,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_FV_62_01_05,A,,,,,,
D,Sucrose\ALM_TIMER_HEADER_HIGH_PRESSURE,SUCROSE HEADER HIGH PRESSURE  ALARM TIMER,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_HEADER_HIGH_PRESSURE,A,,,,,,
D,Sucrose\ALM_TIMER_HEADER_LOW_FLOW,SUCROSE HEADER LOW FLOW  ALARM TIMER,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_HEADER_LOW_FLOW,A,,,,,,
D,Sucrose\ALM_TIMER_HEADER_LOW_PRESSURE,SUCROSE HEADER LOW PRESSURE  ALARM TIMER,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_HEADER_LOW_PRESSURE,A,,,,,,
D,Sucrose\ALM_TIMER_HTR_76_01_01_HIGH_TEMP,HTR_76_01_01 HIGH TEMPERATURE ALARM TIMER,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_HTR_76_01_01_HIGH_TEMP,A,,,,,,
D,Sucrose\ALM_TIMER_HTR_76_01_01_LOW_FLOW,HTR_76_01_01 LOW FLOW ALARM TIMER,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_HTR_76_01_01_LOW_FLOW,A,,,,,,
D,Sucrose\ALM_TIMER_HTR_76_01_01_LOW_TEMP,HTR_76_01_01 LOW TEMPERATURE ALARM TIMER,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_HTR_76_01_01_LOW_TEMP,A,,,,,,
D,Sucrose\ALM_TIMER_HTR_76_02_01_HIGH_TEMP,HTR_76_02_01 HIGH TEMPERATURE ALARM TIMER,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_HTR_76_02_01_HIGH_TEMP,A,,,,,,
D,Sucrose\ALM_TIMER_HTR_76_02_01_LOW_FLOW,HTR_76_02_01 LOW FLOW ALARM TIMER,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_HTR_76_02_01_LOW_FLOW,A,,,,,,
D,Sucrose\ALM_TIMER_HTR_76_02_01_LOW_TEMP,HTR_76_02_01 LOW TEMPERATURE ALARM TIMER,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_HTR_76_02_01_LOW_TEMP,A,,,,,,
D,Sucrose\ALM_TIMER_HTR_76_03_01_HIGH_TEMP,HTR_76_03_01 HIGH TEMPERATURE ALARM TIMER,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_HTR_76_03_01_HIGH_TEMP,A,,,,,,
D,Sucrose\ALM_TIMER_HTR_76_03_01_LOW_FLOW,HTR_76_03_01 LOW FLOW ALARM TIMER,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_HTR_76_03_01_LOW_FLOW,A,,,,,,
D,Sucrose\ALM_TIMER_HTR_76_03_01_LOW_TEMP,HTR_76_03_01 LOW TEMPERATURE ALARM TIMER,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_HTR_76_03_01_LOW_TEMP,A,,,,,,
D,Sucrose\ALM_TIMER_NO_READY_TANK,NO SUCROSE TANK  READY FOR DISCHARGE SUCROSE HEADER WAITING ALARM TIMER,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_NO_READY_TANK,A,,,,,,
D,Sucrose\ALM_TIMER_P_23_01_01,SUCROSE TRANSFER PUMP #1,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_P_23_01_01,A,,,,,,
D,Sucrose\ALM_TIMER_P_23_01_02,SUCROSE TRANSFER PUMP #2 ALARM TIMER,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_P_23_01_02,A,,,,,,
D,Sucrose\ALM_TIMER_P_62_01_01,CIP #2 RETURN PUMP ALARM TIMER,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_P_62_01_01,A,,,,,,
D,Sucrose\ALM_TIMER_SUCROSE_HEADER,BOTH PATHS HAVE ALARMS ACTIVE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_SUCROSE_HEADER,A,,,,,,
D,Sucrose\ALM_TIMER_TK_23_01_01_HIGH_LEVEL,TK_23_01_01 SELECTED TANK TOO FULL TO RECEIVE ALARM TIMER,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_TK_23_01_01_HIGH_LEVEL,A,,,,,,
D,Sucrose\ALM_TIMER_TK_23_01_01_HIGH_TEMP,TK_23_01_01 HIGH TEMPERATURE ALARM TIMER,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_TK_23_01_01_HIGH_TEMP,A,,,,,,
D,Sucrose\ALM_TIMER_TK_23_01_01_LOW_TEMP,TK_23_01_01 LOW TEMPERATURE ALARM TIMER,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_TK_23_01_01_LOW_TEMP,A,,,,,,
D,Sucrose\ALM_TIMER_TK_23_02_01_HIGH_LEVEL,TK_23_02_01 SELECTED TANK TOO FULL TO RECEIVE ALARM TIMER,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_TK_23_02_01_HIGH_LEVEL,A,,,,,,
D,Sucrose\ALM_TIMER_TK_23_02_01_HIGH_TEMP,TK_23_02_01 HIGH TEMPERATURE ALARM TIMER,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_TK_23_02_01_HIGH_TEMP,A,,,,,,
D,Sucrose\ALM_TIMER_TK_23_02_01_LOW_TEMP,TK_23_02_01 LOW TEMPERATURE ALARM TIMER,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_TK_23_02_01_LOW_TEMP,A,,,,,,
D,Sucrose\ALM_TIMER_TK_23_03_01_HIGH_LEVEL,TK_23_03_01 SELECTED TANK TOO FULL TO RECEIVE ALARM TIMER,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_TK_23_03_01_HIGH_LEVEL,A,,,,,,
D,Sucrose\ALM_TIMER_TK_23_03_01_HIGH_TEMP,TK_23_03_01 HIGH TEMPERATURE ALARM TIMER,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_TK_23_03_01_HIGH_TEMP,A,,,,,,
D,Sucrose\ALM_TIMER_TK_23_03_01_LOW_TEMP,TK_23_03_01 LOW TEMPERATURE ALARM TIMER,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,ALM_TIMER_TK_23_03_01_LOW_TEMP,A,,,,,,
A,Sucrose\AO_02A_2500,FCV-23-01-01 TANK FILL/UV VENT FLOW CONTROL I/P FOR TK-23-01-01,F,D,*,F,F,I,F,0,100,0,1,0,0,,,,,,,Sucrose,AO_02A_2500,A,,,,,,
A,Sucrose\AO_02A_2501,FCV-23-01-02 RECIRC/SPRAYBALL FLOW CONTROL I/P FOR TK-23-01-01,F,D,*,F,F,I,F,0,100,0,1,0,0,,,,,,,Sucrose,AO_02A_2501,A,,,,,,
A,Sucrose\AO_02A_2502,SPARE ANALOG OUTPUT,F,D,*,F,F,I,F,0,100,0,1,0,0,,,,,,,Sucrose,AO_02A_2502,A,,,,,,
A,Sucrose\AO_02A_2503,SPARE ANALOG OUTPUT,F,D,*,F,F,I,F,0,100,0,1,0,0,,,,,,,Sucrose,AO_02A_2503,A,,,,,,
A,Sucrose\AO_02A_2600,FCV-23-02-01 TANK FILL/UV VENT FLOW CONTROL I/P FOR TK-23-02-01,F,D,*,F,F,I,F,0,100,0,1,0,0,,,,,,,Sucrose,AO_02A_2600,A,,,,,,
A,Sucrose\AO_02A_2601,FCV-23-02-02 RECIRC/SPRAYBALL FLOW CONTROL I/P FOR TK-23-02-01,F,D,*,F,F,I,F,0,100,0,1,0,0,,,,,,,Sucrose,AO_02A_2601,A,,,,,,
A,Sucrose\AO_02A_2602,SPARE ANALOG OUTPUT,F,D,*,F,F,I,F,0,100,0,1,0,0,,,,,,,Sucrose,AO_02A_2602,A,,,,,,
A,Sucrose\AO_02A_2603,SPARE ANALOG OUTPUT,F,D,*,F,F,I,F,0,100,0,1,0,0,,,,,,,Sucrose,AO_02A_2603,A,,,,,,
A,Sucrose\AO_02A_2700,FCV-23-03-01 TANK FILL/UV VENT FLOW CONTROL I/P FOR TK-23-03-01,F,D,*,F,F,I,F,0,100,0,1,0,0,,,,,,,Sucrose,AO_02A_2700,A,,,,,,
A,Sucrose\AO_02A_2701,FCV-23-03-02 RECIRC/SPRAYBALL FLOW CONTROL I/P FOR TK-23-03-01,F,D,*,F,F,I,F,0,100,0,1,0,0,,,,,,,Sucrose,AO_02A_2701,A,,,,,,
A,Sucrose\AO_02A_2702,BPV-23-01-01 BACK PRESSURE CONTROL VALVE FOR SUCROSE RECIRC,F,D,*,F,F,I,F,0,100,0,1,0,0,,,,,,,Sucrose,AO_02A_2702,A,,,,,,
A,Sucrose\AO_02A_2703,SPARE ANALOG OUTPUT,F,D,*,F,F,I,F,0,100,0,1,0,0,,,,,,,Sucrose,AO_02A_2703,A,,,,,,
A,Sucrose\AO_E20_2_0,TCV740101 Analog Output,F,D,*,F,F,D,L,0,100,0,1,0,0,,,,,,,Sucrose_CIP,TCV740101_AOI.HMI_Feedbackposition,A,,,,,,
A,Sucrose\AO_E20_2_1,TCV740201 Analog Output,F,D,*,F,F,D,L,0,100,0,1,0,0,,,,,,,Sucrose_CIP,TCV740201_AOI.HMI_Feedbackposition,A,,,,,,
A,Sucrose\AT151501,,F,D,*,F,F,D,L,0,100,0,1,0,0,,,,,,,SUCROSE,AI_E21_2[2],A,,,,,,
A,Sucrose\AT910101,,F,D,*,F,F,D,L,-100,300,0,1,0,0,,,,,,,Sucrose,AI_E20_1[3],A,,,,,,
D,Sucrose\BackFlush_Active,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,SucroseFiltration.BIT_Logic[1].9,A,,,,,,
D,Sucrose\BackFlush_Drain_Active,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,SucroseFiltration.BIT_Logic[1].12,A,,,,,,
D,Sucrose\Backflush_System_Pause_PB,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,SucroseFiltration.BIT_HMI[1].2,A,,,,,,
D,Sucrose\BATCH1_REQUEST,BATCH1 REQUEST FOR SUCROSE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,READ_FROM_SYSTEM_1[0].0,A,,,,,,
D,Sucrose\BATCH2_REQUEST,BATCH 2 REQUEST FOR SUCROSE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,READ_FROM_SYSTEM_2[0].0,A,,,,,,
A,Sucrose\BPV230101_PV,,F,D,*,F,F,D,L,0,500,0,1,0,0,,,,,,,Sucrose,BPV230101_AOI.HMI_PID_PV,A,,,,,,
A,Sucrose\BPV230101_SP,,F,D,*,F,F,D,L,0,500,0,1,0,0,,,,,,,Sucrose,BPV230101_AOI.HMI_PID_SP,A,,,,,,
D,Sucrose\CIP\AddMoreCausticPB,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE_CIP,CausticAdditionControl.BIT_HMI[0].0,A,,,,,,
D,Sucrose\CIP\AddMoreSanitizerPB,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE_CIP,SanitizerAdditionControl.BIT_HMI[0].0,A,,,,,,
D,Sucrose\CIP\ALARM_ACK,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,ALARM_ACK_SUCROSE_CIP,A,,,,,,
D,Sucrose\CIP\CausticAddtnFinishedAckPB,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE_CIP,CIP4Sequence.BIT_HMI[0].0,A,,,,,,
D,Sucrose\CIP\CausticAddtnStarted,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE_cip,CIP4Sequence.STATUS_HMI[0].0,A,,,,,,
D,Sucrose\CIP\CIP4_CONTROL_3_STEP,Select 3-Step CIP,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,CIP4.CONTROL.THREE_STEP,A,,,,,,
D,Sucrose\CIP\CIP4_CONTROL_5_STEP,Select 5-Step CIP,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,CIP4.CONTROL.FIVE_STEP,A,,,,,,
D,Sucrose\CIP\CIP4_CONTROL_ABORT,Sucrose CIP Control Abort PB,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,CIP4.CONTROL.ABORT,A,,,,,,
D,Sucrose\CIP\CIP4_CONTROL_HOLD,Sucrose CIP Hold PB,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,CIP4.CONTROL.HOLD,A,,,,,,
D,Sucrose\CIP\CIP4_CONTROL_PAUSE,Sucrose CIP Control Pause PB,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,CIP4.CONTROL.PAUSE,A,,,,,,
D,Sucrose\CIP\CIP4_CONTROL_RINSE_ONLY,Sucrose CIP Select Rinse Only,F,D,*,F,F,,,,,,,,,,0,1,0,,,Sucrose_CIP,CIP4.CONTROL.RINSE_ONLY,A,,,,,,
D,Sucrose\CIP\CIP4_CONTROL_START,Sucrose CIP Control Start PB,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,CIP4.CONTROL.START,A,,,,,,
D,Sucrose\CIP\CIP4_FILTRATION_PATH1,Filtration Skid Path 1 Selected,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,CIP4_FILTRATION_PATH_ALL,A,,,,,,
A,Sucrose\CIP\CIP4_PRE_RINSE_TOTAL_TIME,CIP Pre-Rinse Total Time,F,D,*,F,F,I,L,0,100,0,1,0,0,,,,,,,Sucrose_CIP,CIP4.PRE_RINSE.TOTAL_TIME_HMI,A,,,,,,
A,Sucrose\CIP\CIP4_PRERINSE_MIN_SP,Pre-Rinse Minimum Setpoint,F,D,*,F,F,D,L,80,150,0,1,0,0,,,,,,,Sucrose_CIP,CIP4.PRE_RINSE.MIN_SP,A,,,,,,
A,Sucrose\CIP\CIP4_PRERINSE_TEMP_SP,CIP Pre-Rinse Temperature Setpoint,F,D,*,F,F,D,L,80,150,0,1,0,0,,,,,,,Sucrose_CIP,CIP4.PRE_RINSE.TEMP_SP,A,,,,,,
A,Sucrose\CIP\CIP4_PRERINSE_TOTAL_TIME,Pre-Rinse Total Time,F,D,*,F,F,D,L,0,100,0,1,0,0,,,,,,,Sucrose_CIP,CIP4.PRE_RINSE.TOTAL_TIME_HMI.ACC,A,,,,,,
A,Sucrose\CIP\CIP4_PST_RINSE_MIN_SP,CIP Post Rinse Minimum Setpoint,F,D,*,F,F,D,L,80,150,0,1,0,0,,,,,,,Sucrose_CIP,CIP4.PST_RINSE.MIN_SP,A,,,,,,
A,Sucrose\CIP\CIP4_PST_RINSE_TEMP_SP,CIP Post Rinse Temperature Setpoint,F,D,*,F,F,D,L,80,150,0,1,0,0,,,,,,,Sucrose_CIP,CIP4.PST_RINSE.TEMP_SP,A,,,,,,
A,Sucrose\CIP\CIP4_PST_RINSE_TOTAL_TIME,,F,D,*,F,F,I,L,0,100,0,1,0,0,,,,,,,SUCROSE_CIP,CIP4.PST_RINSE.TOTAL_TIME_HMI,A,,,,,,
A,Sucrose\CIP\CIP4_SANITIZE_MIN_SP,CIP Sanitize Minimum Setpoint,F,D,*,F,F,D,L,80,160,0,1,0,0,,,,,,,Sucrose_CIP,CIP4.SANITIZE.MIN_SP,A,,,,,,
A,Sucrose\CIP\CIP4_SANITIZE_RINSE_MIN_SP,CIP Sanitize Rinse Minimum Setpoint,F,D,*,F,F,D,L,80,150,0,1,0,0,,,,,,,Sucrose_CIP,CIP4.SANITIZE_RINSE.MIN_SP,A,,,,,,
A,Sucrose\CIP\CIP4_SANITIZE_RINSE_TEMP_SP,CIP Sanitize Rinse Temp SP,F,D,*,F,F,D,L,80,150,0,1,0,0,,,,,,,Sucrose_CIP,CIP4.SANITIZE_RINSE.TEMP_SP,A,,,,,,
A,Sucrose\CIP\CIP4_SANITIZE_RINSE_TOTAL_TIME,,F,D,*,F,F,I,L,0,100,0,1,0,0,,,,,,,SUCROSE_CIP,CIP4.SANITIZE_RINSE.TOTAL_TIME_HMI,A,,,,,,
A,Sucrose\CIP\CIP4_SANITIZE_TEMP_SP,CIP Sanitize Temperature Setpoint,F,D,*,F,F,D,L,80,160,0,1,0,0,,,,,,,Sucrose_CIP,CIP4.SANITIZE.TEMP_SP,A,,,,,,
A,Sucrose\CIP\CIP4_SANITIZE_TOTAL_TIME,,F,D,*,F,F,I,L,0,100,0,1,0,0,,,,,,,SUCROSE_CIP,CIP4.SANITIZE.TOTAL_TIME_HMI,A,,,,,,
D,Sucrose\CIP\CIP4_Sequence_Return_Cond_Status,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,CIP4Sequence.STATUS_HMI[0].5,A,,,,,,
D,Sucrose\CIP\CIP4_Sequence_Return_Flw_Status,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,CIP4Sequence.STATUS_HMI[0].3,A,,,,,,
D,Sucrose\CIP\CIP4_Sequence_Return_Temp_Status,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,CIP4Sequence.STATUS_HMI[0].4,A,,,,,,
D,Sucrose\CIP\CIP4_Sequence_Supply_Flw_Status,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,CIP4Sequence.STATUS_HMI[0].1,A,,,,,,
D,Sucrose\CIP\CIP4_Sequence_Supply_Temp_Status,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,CIP4Sequence.STATUS_HMI[0].2,A,,,,,,
D,Sucrose\CIP\CIP4_STATES_HOLDING,CIP Holding,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,CIP4.STATES.HOLDING,A,,,,,,
D,Sucrose\CIP\CIP4_STATES_PAUSED,CIP Paused,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,CIP4.STATES.PAUSED,A,,,,,,
D,Sucrose\CIP\CIP4_STATES_POST_RINSE_ACTIVE,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE_CIP,CIP4.STATES.POST_RINSE_ACTIVE,A,,,,,,
D,Sucrose\CIP\CIP4_STATES_PRERINSE_ACTIVE,CIP Pre-Rinse Active,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,CIP4.STATES.PRE_RINSE_ACTIVE,A,,,,,,
D,Sucrose\CIP\CIP4_STATES_SANITIZE_ACTIVE,CIP Sanitize Active,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,CIP4.STATES.SANITIZE_ACTIVE,A,,,,,,
D,Sucrose\CIP\CIP4_STATES_SANITIZE_RINSE_ACTIVE,CIP Sanitize Rinse Active,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,CIP4.STATES.SANITIZE_RINSE_ACTIVE,A,,,,,,
D,Sucrose\CIP\CIP4_STATES_WASH_ACTIVE,CIP WASH ACTIVE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,CIP4.STATES.WASH_ACTIVE,A,,,,,,
A,Sucrose\CIP\CIP4_STEP,,F,D,*,F,F,D,L,0,100,0,1,0,0,,,,,,,Sucrose_CIP,CIP4.STEP,A,,,,,,
D,Sucrose\CIP\CIP4_SUCROSE_PRIMARY_PUMP_ONLY,Primary Pump Only Cicuit Selected,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,CIP4_SUCROSE_P230101,A,,,,,,
D,Sucrose\CIP\CIP4_SUCROSE_RINGMAIN,Sucrose Ring Main Circuit Selected,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,CIP4_SUCROSE_RINGMAIN,A,,,,,,
D,Sucrose\CIP\CIP4_SUCROSE_SECONDARY_PUMP_ONLY,Secondary Pump Only Cicuit Selected,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,CIP4_SUCROSE_P230102,A,,,,,,
